train_loss,train_acc,epoch,step
0.819031834602356,1.0,0,61
0.7544903755187988,1.0,0,62
0.78083735704422,1.0,0,63
0.8068916201591492,1.0,0,64
0.8200730085372925,1.0,0,65
0.7713212966918945,1.0,0,66
0.7534799575805664,1.0,0,67
0.7963786721229553,1.0,0,68
0.7970266342163086,1.0,0,69
0.8443396687507629,1.0,0,70
0.8560044169425964,1.0,0,71
0.7538949251174927,1.0,0,72
0.7582913637161255,1.0,0,73
0.7314935922622681,1.0,0,74
0.7559410929679871,1.0,0,75
0.8271743059158325,1.0,0,76
0.8520157337188721,1.0,0,77
0.7974249720573425,1.0,0,78
0.7619333267211914,1.0,0,79
0.8029645681381226,1.0,0,80
0.8190485239028931,1.0,0,81
0.8412254452705383,1.0,0,82
0.8313814401626587,1.0,0,83
0.7472658157348633,1.0,0,84
0.7431975603103638,1.0,0,85
0.7593649625778198,1.0,0,86
0.8647044897079468,1.0,0,87
0.7726067304611206,1.0,0,88
0.7935470342636108,1.0,0,89
0.7281783223152161,1.0,0,90
0.8038230538368225,1.0,0,91
0.8327875137329102,1.0,0,92
0.8726194500923157,1.0,0,93
0.7712796926498413,1.0,0,94
0.8188472986221313,1.0,0,95
0.8114820718765259,1.0,0,96
0.7870369553565979,1.0,0,97
0.8274537920951843,1.0,0,98
0.7952133417129517,1.0,0,99
0.8351256847381592,1.0,0,100
0.844563364982605,1.0,0,101
0.7992144823074341,1.0,0,102
0.8183513879776001,1.0,0,103
0.8516312837600708,1.0,0,104
0.8324198126792908,1.0,0,105
0.832507848739624,1.0,0,106
0.7400988340377808,1.0,0,107
0.9148879051208496,1.0,0,108
0.7662938833236694,1.0,0,109
0.7170032262802124,1.0,0,110
0.8031368851661682,1.0,0,111
0.836517870426178,1.0,0,112
0.8395938277244568,1.0,0,113
0.8063361048698425,1.0,0,114
0.7494219541549683,1.0,0,115
0.7664986848831177,1.0,0,116
0.7695057392120361,1.0,0,117
0.7612070441246033,1.0,0,118
0.740176796913147,1.0,0,119
0.8481999039649963,1.0,0,120
0.849714994430542,1.0,0,121
0.8022588491439819,1.0,0,122
0.8596792817115784,1.0,0,123
0.8104833960533142,1.0,0,124
0.7607333660125732,1.0,0,125
0.822445273399353,1.0,0,126
0.8094388246536255,1.0,0,127
0.8462601900100708,1.0,0,128
0.8026792407035828,1.0,0,129
0.8456659913063049,1.0,0,130
0.7971518039703369,1.0,0,131
0.7934051752090454,1.0,0,132
0.7648526430130005,1.0,0,133
0.7693485617637634,1.0,0,134
0.8180569410324097,1.0,0,135
0.8044160604476929,1.0,0,136
0.8313510417938232,1.0,0,137
0.7954859733581543,1.0,0,138
0.7967198491096497,1.0,0,139
0.7590217590332031,1.0,0,140
0.8198202252388,1.0,0,141
0.7280712127685547,1.0,0,142
0.7973113656044006,1.0,0,143
0.8103942275047302,1.0,0,144
0.800917387008667,1.0,0,145
0.8531396985054016,1.0,0,146
0.8210303783416748,1.0,0,147
0.8191013336181641,1.0,0,148
0.7913687229156494,1.0,0,149
0.7687786817550659,1.0,0,150
0.8029234409332275,1.0,0,151
0.822615921497345,1.0,0,152
0.82793790102005,1.0,0,153
0.8337056636810303,1.0,0,154
0.8140974640846252,1.0,0,155
0.8044446110725403,1.0,0,156
0.8030128479003906,1.0,0,157
0.7911224365234375,1.0,0,158
0.8392265439033508,1.0,0,159
0.7778273820877075,1.0,0,160
0.7945961952209473,1.0,0,161
0.819686233997345,1.0,0,162
0.7798794507980347,1.0,0,163
0.844246506690979,1.0,0,164
0.8188779950141907,1.0,0,165
0.8519449234008789,1.0,0,166
0.794854998588562,1.0,0,167
0.8178043365478516,1.0,0,168
0.7670978307723999,1.0,0,169
0.850224494934082,1.0,0,170
0.783189058303833,1.0,0,171
0.791265606880188,1.0,0,172
0.799848198890686,1.0,0,173
0.802463948726654,1.0,0,174
0.9070376753807068,1.0,0,175
0.7536430954933167,1.0,0,176
0.7872891426086426,1.0,0,177
0.8459770679473877,1.0,0,178
0.7573966979980469,1.0,0,179
0.807262122631073,1.0,0,180
0.8219425082206726,1.0,0,181
0.8225030899047852,1.0,0,182
0.7773180603981018,1.0,0,183
0.7539011240005493,1.0,0,184
0.8209068179130554,1.0,0,185
0.8217679858207703,1.0,0,186
0.8682865500450134,1.0,0,187
0.8078482151031494,1.0,0,188
0.7694542407989502,1.0,0,189
0.7852811813354492,1.0,0,190
0.7833142876625061,1.0,0,191
0.8875911235809326,1.0,0,192
0.8231738805770874,1.0,0,193
0.8345081806182861,1.0,0,194
0.8265866041183472,1.0,0,195
0.7430347204208374,1.0,0,196
0.8721633553504944,1.0,0,197
0.775732159614563,1.0,0,198
0.7841870784759521,1.0,0,199
0.7654356360435486,1.0,0,200
0.8231003284454346,1.0,0,201
0.817386269569397,1.0,0,202
0.8184744715690613,1.0,0,203
0.8142592906951904,1.0,0,204
0.7960790395736694,1.0,0,205
0.8245117664337158,1.0,0,206
0.8282120227813721,1.0,0,207
0.78453528881073,1.0,0,208
0.748023509979248,1.0,0,209
0.8479083180427551,1.0,0,210
0.80716872215271,1.0,0,211
0.7764137983322144,1.0,0,212
0.775422215461731,1.0,0,213
0.895504355430603,1.0,0,214
0.6788100600242615,1.0,0,215
0.7727828025817871,1.0,0,216
0.7995071411132812,1.0,0,217
0.7596147060394287,1.0,0,218
0.7963278293609619,1.0,0,219
0.8049939274787903,1.0,0,220
0.8995528221130371,1.0,0,221
0.8341381549835205,1.0,0,222
0.8898816108703613,1.0,0,223
0.7730363011360168,1.0,0,224
0.7717500329017639,1.0,0,225
0.785467803478241,1.0,0,226
0.8427106738090515,1.0,0,227
0.7473331689834595,1.0,0,228
0.7692563533782959,1.0,0,229
0.8356407880783081,1.0,0,230
0.775329053401947,1.0,0,231
0.7771787643432617,1.0,0,232
0.8542213439941406,1.0,0,233
0.7505043148994446,1.0,0,234
0.7468017339706421,1.0,0,235
0.8517074584960938,1.0,0,236
0.8182621002197266,1.0,0,237
0.7584489583969116,1.0,0,238
0.857193648815155,1.0,0,239
0.8238577842712402,1.0,0,240
0.7480106353759766,1.0,0,241
0.7675207853317261,1.0,0,242
0.7497168779373169,1.0,0,243
0.8047841787338257,1.0,0,244
0.8429898023605347,1.0,0,245
0.8092358112335205,1.0,0,246
0.8355154395103455,1.0,0,247
0.7421483993530273,1.0,0,248
0.8337121605873108,1.0,0,249
0.7576797008514404,1.0,0,250
0.7897281646728516,1.0,0,251
0.818336009979248,1.0,0,252
0.7716578245162964,1.0,0,253
0.8871864080429077,1.0,0,254
0.7555333375930786,1.0,0,255
0.8208136558532715,1.0,0,256
0.8328779935836792,1.0,0,257
0.7927712798118591,1.0,0,258
0.7812817692756653,1.0,0,259
0.835989236831665,1.0,0,260
0.7854824662208557,1.0,0,261
0.8312515020370483,1.0,0,262
0.8477635383605957,1.0,0,263
0.8090261220932007,1.0,0,264
0.8046886324882507,1.0,0,265
0.8063927888870239,1.0,0,266
0.7710952758789062,1.0,0,267
0.7958768606185913,1.0,0,268
0.8379359245300293,1.0,0,269
0.8317865133285522,1.0,0,270
0.8030190467834473,1.0,0,271
0.7727215886116028,1.0,0,272
0.8111456632614136,1.0,0,273
0.8137942552566528,1.0,0,274
0.7578701972961426,1.0,0,275
0.7478266358375549,1.0,0,276
0.8235423564910889,1.0,0,277
0.8107666969299316,1.0,0,278
0.8105759620666504,1.0,0,279
0.8040939569473267,1.0,0,280
0.7871451377868652,1.0,0,281
0.7438032627105713,1.0,0,282
0.7725583910942078,1.0,0,283
0.7290204167366028,1.0,0,284
0.8000431060791016,1.0,0,285
0.9108966588973999,1.0,0,286
0.843109130859375,1.0,0,287
0.8092032670974731,1.0,0,288
0.8553392887115479,1.0,0,289
0.7896673083305359,1.0,0,290
0.7486741542816162,1.0,0,291
0.7882534265518188,1.0,0,292
0.8478649854660034,1.0,0,293
0.798048734664917,1.0,0,294
0.715800404548645,1.0,0,295
0.8850486278533936,1.0,0,296
0.7181459665298462,1.0,0,297
0.8048440217971802,1.0,0,298
0.8314565420150757,1.0,0,299
0.8051043748855591,1.0,0,300
0.7660292387008667,1.0,0,301
0.7653383016586304,1.0,0,302
0.7794691324234009,1.0,0,303
0.8378275632858276,1.0,0,304
0.7384040355682373,1.0,0,305
0.7436309456825256,1.0,0,306
0.7779145240783691,1.0,0,307
0.8414018154144287,1.0,0,308
0.8143487572669983,1.0,0,309
0.8353468179702759,1.0,0,310
0.8930444717407227,1.0,0,311
0.8201201558113098,1.0,0,312
0.7820168733596802,1.0,0,313
0.7830642461776733,1.0,0,314
0.8077112436294556,1.0,0,315
0.7540289759635925,1.0,0,316
0.7916877865791321,1.0,0,317
0.7564992904663086,1.0,0,318
0.766377329826355,1.0,0,319
0.7407373785972595,1.0,0,320
0.8132396340370178,1.0,0,321
0.7322068214416504,1.0,0,322
0.7838009595870972,1.0,0,323
0.7964305877685547,1.0,0,324
0.7514885663986206,1.0,0,325
0.7135787010192871,1.0,0,326
0.815260648727417,1.0,0,327
0.7503858804702759,1.0,0,328
0.837577223777771,1.0,0,329
0.8301352262496948,1.0,0,330
0.7539435625076294,1.0,0,331
0.8327487707138062,1.0,0,332
0.7650615572929382,1.0,0,333
0.7901638150215149,1.0,0,334
0.8127849102020264,1.0,0,335
0.8776853680610657,1.0,0,336
0.7843270897865295,1.0,0,337
0.7747554779052734,1.0,0,338
0.8124701976776123,1.0,0,339
0.7828404307365417,1.0,0,340
0.8398952484130859,1.0,0,341
0.8070590496063232,1.0,0,342
0.7500417828559875,1.0,0,343
0.7421836256980896,1.0,0,344
0.7698439955711365,1.0,0,345
0.8215327262878418,1.0,0,346
0.8305869102478027,1.0,0,347
0.7691844701766968,1.0,0,348
0.7591452598571777,1.0,0,349
0.7578907012939453,1.0,0,350
0.8268061280250549,1.0,0,351
0.8488321900367737,1.0,0,352
0.8168980479240417,1.0,0,353
0.8055282235145569,1.0,0,354
0.9286786317825317,1.0,0,355
0.7811063528060913,1.0,0,356
0.8013578057289124,1.0,0,357
0.8235722780227661,1.0,0,358
0.8425415754318237,1.0,0,359
0.7919855117797852,1.0,0,360
0.8404621481895447,1.0,0,361
0.8350875377655029,1.0,0,362
0.835011899471283,1.0,0,363
0.790055513381958,1.0,0,364
0.7403242588043213,1.0,0,365
0.7845824956893921,1.0,0,366
0.7074979543685913,1.0,0,367
0.7802587747573853,1.0,0,368
0.7133496999740601,1.0,0,369
0.8371932506561279,1.0,0,370
0.8342598080635071,1.0,0,371
0.7927000522613525,1.0,0,372
0.7041059732437134,1.0,0,373
0.7888356447219849,1.0,0,374
0.8095720410346985,1.0,0,375
0.839637279510498,1.0,0,376
0.8192877769470215,1.0,0,377
0.7671093940734863,1.0,0,378
0.827182948589325,1.0,0,379
0.7960233688354492,1.0,0,380
0.8038398623466492,1.0,0,381
0.771530032157898,1.0,0,382
0.8700882196426392,1.0,0,383
0.7319130897521973,1.0,0,384
0.8688713312149048,1.0,0,385
0.7616462111473083,1.0,0,386
